PASSENGERS,FREIGHT,MAIL,DISTANCE,UNIQUE_CARRIER,AIRLINE_ID,AIRLINE_ID,UNIQUE_CARRIER_ENTITY,REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS
852,0,0,383,ZK,20358,20358,6932,D,ZK,Great Lakes Airlines,1,6,14877,1487704,34877,SLN,"Salina, KS",KS,20,Kansas,62,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,1,F
880,0,0,196,AX,20237,20237,6904,D,AX,Trans States Airlines,1,5,13502,1350202,33502,MTJ,"Montrose/Delta, CO",CO,8,Colorado,82,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,1,F
893,0,0,292,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,10372,1037203,30372,ASE,"Aspen, CO",CO,8,Colorado,82,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,2017,2,6,1,F
896,0,0,576,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,12389,1238902,32389,ISN,"Williston, ND",ND,38,North Dakota,66,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
899,0,0,752,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11648,1164802,31648,FCA,"Kalispell, MT",MT,30,Montana,84,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
905,0,0,964,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,14771,1477102,32457,SFO,"San Francisco, CA",CA,6,California,91,11109,1110902,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,2017,2,6,2,F
916,0,0,927,EV,20366,20366,6085,D,EV,ExpressJet Airlines Inc.,3,3,13502,1350202,33502,MTJ,"Montrose/Delta, CO",CO,8,Colorado,82,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,2017,2,6,2,F
916,0,0,964,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,11109,1110902,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,14771,1477102,32457,SFO,"San Francisco, CA",CA,6,California,91,2017,2,6,2,F
925,0,0,931,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14698,1469802,34236,SBP,"San Luis Obispo, CA",CA,6,California,91,2017,2,6,2,F
935,0,0,1179,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,14193,1419304,33728,PNS,"Pensacola, FL",FL,12,Florida,33,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,3,F
962,0,0,809,EV,20366,20366,6085,D,EV,ExpressJet Airlines Inc.,3,3,11109,1110902,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,2017,2,6,2,F
963,94,0,850,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,10800,1080003,32575,BUR,"Burbank, CA",CA,6,California,91,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
965,0,0,752,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11648,1164802,31648,FCA,"Kalispell, MT",MT,30,Montana,84,2017,2,6,2,F
988,131,0,1553,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13931,1393102,33667,ORF,"Norfolk, VA",VA,51,Virginia,38,2017,2,6,4,F
996,0,0,931,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,14698,1469802,34236,SBP,"San Luis Obispo, CA",CA,6,California,91,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
1004,0,0,1068,QX,19687,19687,6580,D,QX,Horizon Air,2,2,11109,1110902,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,2017,2,6,3,F
1004,0,0,292,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,10372,1037203,30372,ASE,"Aspen, CO",CO,8,Colorado,82,2017,2,6,1,F
1007,0,0,1068,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11109,1110902,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,2017,2,6,3,F
1009,0,0,420,G4,20368,20368,6035,D,G4,Allegiant Air,3,3,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,11921,1192102,31921,GJT,"Grand Junction, CO",CO,8,Colorado,82,2017,2,6,1,F
1016,0,0,576,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12389,1238902,32389,ISN,"Williston, ND",ND,38,North Dakota,66,2017,2,6,2,F
1024,0,0,1068,QX,19687,19687,6580,D,QX,Horizon Air,2,2,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,11109,1110902,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,2017,2,6,3,F
1034,0,0,792,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,14814,1481402,30476,SHV,"Shreveport, LA",LA,22,Louisiana,72,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
1034,0,0,420,G4,20368,20368,6035,D,G4,Allegiant Air,3,3,11921,1192102,31921,GJT,"Grand Junction, CO",CO,8,Colorado,82,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,2017,2,6,1,F
1034,0,0,770,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,15016,1501603,31123,STL,"St. Louis, MO",MO,29,Missouri,64,2017,2,6,2,F
1036,0,0,792,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14814,1481402,30476,SHV,"Shreveport, LA",LA,22,Louisiana,72,2017,2,6,2,F
1038,0,0,627,AX,20237,20237,6904,D,AX,Trans States Airlines,1,5,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11637,1163703,31637,FAR,"Fargo, ND",ND,38,North Dakota,66,2017,2,6,2,F
1046,0,0,1162,AX,20237,20237,6904,D,AX,Trans States Airlines,1,5,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,15412,1541203,35412,TYS,"Knoxville, TN",TN,47,Tennessee,54,2017,2,6,3,F
1053,0,0,1068,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,11109,1110902,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,2017,2,6,3,F
1058,0,0,1162,AX,20237,20237,6904,D,AX,Trans States Airlines,1,5,15412,1541203,35412,TYS,"Knoxville, TN",TN,47,Tennessee,54,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,3,F
1059,0,0,541,G7,20500,20500,7041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
1074,0,0,120,G7,20500,20500,7041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,11503,1150303,31503,EGE,"Eagle, CO",CO,8,Colorado,82,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,1,F
1088,0,0,1179,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14193,1419304,33728,PNS,"Pensacola, FL",FL,12,Florida,33,2017,2,6,3,F
1096,0,0,927,EV,20366,20366,6085,D,EV,ExpressJet Airlines Inc.,3,3,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,13502,1350202,33502,MTJ,"Montrose/Delta, CO",CO,8,Colorado,82,2017,2,6,2,F
1099,0,0,419,YV,20378,20378,6689,D,YV,Mesa Airlines Inc.,2,2,13502,1350202,33502,MTJ,"Montrose/Delta, CO",CO,8,Colorado,82,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,2017,2,6,1,F
1101,0,0,120,G7,20500,20500,7041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11503,1150303,31503,EGE,"Eagle, CO",CO,8,Colorado,82,2017,2,6,1,F
1102,0,0,848,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,14771,1477102,32457,SFO,"San Francisco, CA",CA,6,California,91,10372,1037203,30372,ASE,"Aspen, CO",CO,8,Colorado,82,2017,2,6,2,F
1104,0,0,391,AX,20237,20237,6904,D,AX,Trans States Airlines,1,5,11097,1109702,31097,COD,"Cody, WY",WY,56,Wyoming,88,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,1,F
1128,0,0,589,YX,20452,20452,6003,D,YX,Republic Airlines,2,2,11423,1142304,31423,DSM,"Des Moines, IA",IA,19,Iowa,61,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
1140,202,0,1553,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,13931,1393102,33667,ORF,"Norfolk, VA",VA,51,Virginia,38,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,4,F
1144,0,0,533,YX,20452,20452,6003,D,YX,Republic Airlines,2,2,13198,1319801,33198,MCI,"Kansas City, MO",MO,29,Missouri,64,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
1157,0,0,420,G7,20500,20500,7041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,12278,1227803,30928,ICT,"Wichita, KS",KS,20,Kansas,62,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,1,F
1171,0,0,637,G7,20500,20500,7041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,14783,1478302,34783,SGF,"Springfield, MO",MO,29,Missouri,64,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
1179,0,0,541,YX,20452,20452,6003,D,YX,Republic Airlines,2,2,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,2017,2,6,2,F
1184,0,0,655,G4,20368,20368,6035,D,G4,Allegiant Air,3,3,12892,1289205,32575,LAX,"Los Angeles, CA",CA,6,California,91,11921,1192102,31921,GJT,"Grand Junction, CO",CO,8,Colorado,82,2017,2,6,2,F
1184,0,0,141,G7,20500,20500,7041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,12094,1209402,34699,HDN,"Hayden, CO",CO,8,Colorado,82,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,1,F
1185,0,0,113,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12888,1288802,32888,LAR,"Laramie, WY",WY,56,Wyoming,88,2017,2,6,1,F
1185,0,0,872,YX,20452,20452,6003,D,YX,Republic Airlines,2,2,13244,1324402,33244,MEM,"Memphis, TN",TN,47,Tennessee,54,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
1193,0,0,701,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,10372,1037203,30372,ASE,"Aspen, CO",CO,8,Colorado,82,11298,1129804,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,2017,2,6,2,F
1194,0,0,391,AX,20237,20237,6904,D,AX,Trans States Airlines,1,5,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11097,1109702,31097,COD,"Cody, WY",WY,56,Wyoming,88,2017,2,6,1,F
1198,0,0,854,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,12954,1295403,32575,LGB,"Long Beach, CA",CA,6,California,91,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
1205,0,0,911,EV,20366,20366,6085,D,EV,ExpressJet Airlines Inc.,3,3,11109,1110902,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,13930,1393004,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2017,2,6,2,F
1207,0,0,854,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12954,1295403,32575,LGB,"Long Beach, CA",CA,6,California,91,2017,2,6,2,F
1207,0,0,627,AX,20237,20237,6904,D,AX,Trans States Airlines,1,5,11637,1163703,31637,FAR,"Fargo, ND",ND,38,North Dakota,66,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
1208,0,0,196,AX,20237,20237,6904,D,AX,Trans States Airlines,1,5,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13502,1350202,33502,MTJ,"Montrose/Delta, CO",CO,8,Colorado,82,2017,2,6,1,F
1210,0,0,113,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,12888,1288802,32888,LAR,"Laramie, WY",WY,56,Wyoming,88,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,1,F
1213,0,0,419,YV,20378,20378,6689,D,YV,Mesa Airlines Inc.,2,2,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,13502,1350202,33502,MTJ,"Montrose/Delta, CO",CO,8,Colorado,82,2017,2,6,1,F
1220,0,0,420,G7,20500,20500,7041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12278,1227803,30928,ICT,"Wichita, KS",KS,20,Kansas,62,2017,2,6,1,F
1222,0,0,1048,AX,20237,20237,6904,D,AX,Trans States Airlines,1,5,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12217,1221702,30255,HSV,"Huntsville, AL",AL,1,Alabama,51,2017,2,6,3,F
1230,0,0,594,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,12156,1215603,32156,HLN,"Helena, MT",MT,30,Montana,84,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
1231,0,0,594,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12156,1215603,32156,HLN,"Helena, MT",MT,30,Montana,84,2017,2,6,2,F
1231,0,0,533,AX,20237,20237,6904,D,AX,Trans States Airlines,1,5,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13198,1319801,33198,MCI,"Kansas City, MO",MO,29,Missouri,64,2017,2,6,2,F
1231,0,0,1199,G7,20500,20500,7041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,3,F
1245,0,0,141,G7,20500,20500,7041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12094,1209402,34699,HDN,"Hayden, CO",CO,8,Colorado,82,2017,2,6,1,F
1257,0,0,543,G4,20368,20368,6035,D,G4,Allegiant Air,3,3,11109,1110902,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,10466,1046602,30466,AZA,"Phoenix, AZ",AZ,4,Arizona,81,2017,2,6,2,F
1267,0,0,655,G4,20368,20368,6035,D,G4,Allegiant Air,3,3,11921,1192102,31921,GJT,"Grand Junction, CO",CO,8,Colorado,82,12892,1289205,32575,LAX,"Los Angeles, CA",CA,6,California,91,2017,2,6,2,F
1268,0,0,604,G4,20368,20368,6035,D,G4,Allegiant Air,3,3,11109,1110902,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,2017,2,6,2,F
1269,0,0,563,YX,20452,20452,6003,D,YX,Republic Airlines,2,2,13158,1315803,33158,MAF,"Midland/Odessa, TX",TX,48,Texas,74,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
1272,0,0,604,G4,20368,20368,6035,D,G4,Allegiant Air,3,3,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,11109,1110902,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,2017,2,6,2,F
1273,0,0,1048,AX,20237,20237,6904,D,AX,Trans States Airlines,1,5,12217,1221702,30255,HSV,"Huntsville, AL",AL,1,Alabama,51,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,3,F
1283,0,0,1062,G7,20500,20500,7041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13495,1349503,33495,MSY,"New Orleans, LA",LA,22,Louisiana,72,2017,2,6,3,F
1285,0,0,1024,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14730,1473003,33044,SDF,"Louisville, KY",KY,21,Kentucky,52,2017,2,6,3,F
1289,0,0,563,YX,20452,20452,6003,D,YX,Republic Airlines,2,2,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13158,1315803,33158,MAF,"Midland/Odessa, TX",TX,48,Texas,74,2017,2,6,2,F
1292,0,0,1201,YX,20452,20452,6003,D,YX,Republic Airlines,2,2,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11042,1104203,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,2017,2,6,3,F
1299,0,0,543,G4,20368,20368,6035,D,G4,Allegiant Air,3,3,10466,1046602,30466,AZA,"Phoenix, AZ",AZ,4,Arizona,81,11109,1110902,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,2017,2,6,2,F
1301,0,0,391,YX,20452,20452,6003,D,YX,Republic Airlines,2,2,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,2017,2,6,1,F
1309,0,0,1085,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11267,1126702,31267,DAY,"Dayton, OH",OH,39,Ohio,44,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,3,F
1329,0,0,794,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,14683,1468303,33214,SAT,"San Antonio, TX",TX,48,Texas,74,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
1343,0,0,1024,AX,20237,20237,6904,D,AX,Trans States Airlines,1,5,14730,1473003,33044,SDF,"Louisville, KY",KY,21,Kentucky,52,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,3,F
1354,0,0,533,YX,20452,20452,6003,D,YX,Republic Airlines,2,2,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13198,1319801,33198,MCI,"Kansas City, MO",MO,29,Missouri,64,2017,2,6,2,F
1359,0,0,641,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11298,1129804,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
1369,0,0,913,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,10372,1037203,30372,ASE,"Aspen, CO",CO,8,Colorado,82,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,2017,2,6,2,F
1381,0,0,423,AX,20237,20237,6904,D,AX,Trans States Airlines,1,5,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13029,1302902,33029,LNK,"Lincoln, NE",NE,31,Nebraska,65,2017,2,6,1,F
1382,0,0,516,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10627,1062702,30627,BIS,"Bismarck/Mandan, ND",ND,38,North Dakota,66,2017,2,6,2,F
1384,0,0,834,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,11109,1110902,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,12892,1289205,32575,LAX,"Los Angeles, CA",CA,6,California,91,2017,2,6,2,F
1394,0,0,1024,AX,20237,20237,6904,D,AX,Trans States Airlines,1,5,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14730,1473003,33044,SDF,"Louisville, KY",KY,21,Kentucky,52,2017,2,6,3,F
1396,0,0,349,YX,20452,20452,6003,D,YX,Republic Airlines,2,2,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10140,1014003,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,2017,2,6,1,F
1398,0,0,1069,G7,20500,20500,7041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11193,1119302,33105,CVG,"Cincinnati, OH",KY,21,Kentucky,52,2017,2,6,3,F
1400,0,0,834,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,12892,1289205,32575,LAX,"Los Angeles, CA",CA,6,California,91,11109,1110902,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,2017,2,6,2,F
1405,0,0,637,G7,20500,20500,7041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14783,1478302,34783,SGF,"Springfield, MO",MO,29,Missouri,64,2017,2,6,2,F
1416,0,0,573,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12519,1251902,32519,JMS,"Jamestown, ND",ND,38,North Dakota,66,2017,2,6,2,F
1417,0,0,541,YX,20452,20452,6003,D,YX,Republic Airlines,2,2,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
1423,0,0,349,YX,20452,20452,6003,D,YX,Republic Airlines,2,2,10140,1014003,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,1,F
1440,0,0,260,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,14543,1454302,34543,RKS,"Rock Springs, WY",WY,56,Wyoming,88,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,1,F
1443,0,0,541,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
1458,0,0,771,AX,20237,20237,6904,D,AX,Trans States Airlines,1,5,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12992,1299204,32600,LIT,"Little Rock, AR",AR,5,Arkansas,71,2017,2,6,2,F
1473,131,0,776,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14262,1426204,34262,PSP,"Palm Springs, CA",CA,6,California,91,2017,2,6,2,F
1478,0,0,752,AX,20237,20237,6904,D,AX,Trans States Airlines,1,5,13367,1336703,33367,MLI,"Moline, IL",IL,17,Illinois,41,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
1481,0,0,472,G7,20500,20500,7041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13871,1387102,33316,OMA,"Omaha, NE",NE,31,Nebraska,65,2017,2,6,1,F
1484,0,0,300,G7,20500,20500,7041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14457,1445702,34457,RAP,"Rapid City, SD",SD,46,South Dakota,67,2017,2,6,1,F
1486,561,0,1476,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,11278,1127803,30852,DCA,"Washington, DC",VA,51,Virginia,38,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,3,F
1488,0,0,563,AX,20237,20237,6904,D,AX,Trans States Airlines,1,5,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11540,1154003,30615,ELP,"El Paso, TX",TX,48,Texas,74,2017,2,6,2,F
1489,0,0,913,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,10372,1037203,30372,ASE,"Aspen, CO",CO,8,Colorado,82,2017,2,6,2,F
1513,0,0,524,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,10849,1084903,30849,BZN,"Bozeman, MT",MT,30,Montana,84,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
1516,0,0,260,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14543,1454302,34543,RKS,"Rock Springs, WY",WY,56,Wyoming,88,2017,2,6,1,F
1519,0,0,495,G7,20500,20500,7041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,1,F
1519,0,0,563,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13158,1315803,33158,MAF,"Midland/Odessa, TX",TX,48,Texas,74,2017,2,6,2,F
1526,0,0,616,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,15919,1591902,31834,XNA,"Fayetteville, AR",AR,5,Arkansas,71,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
1537,0,0,1083,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10599,1059904,30599,BHM,"Birmingham, AL",AL,1,Alabama,51,2017,2,6,3,F
1539,0,0,524,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10849,1084903,30849,BZN,"Bozeman, MT",MT,30,Montana,84,2017,2,6,2,F
